,date_time,streamId,audioLevelsDb,left,right
6559,2024-01-19 11:58:22,input_1,"[-63, -62]",-63,-62
6560,2024-01-19 11:58:24,input_1,"[-51, -47]",-51,-47
6561,2024-01-19 11:58:26,input_1,"[-49, -45]",-49,-45
6562,2024-01-19 11:58:28,input_1,"[-49, -50]",-49,-50
6563,2024-01-19 11:58:30,input_1,"[-37, -38]",-37,-38
6564,2024-01-19 11:58:32,input_1,"[-40, -41]",-40,-41
6565,2024-01-19 11:58:34,input_1,"[-39, -41]",-39,-41
6566,2024-01-19 11:58:36,input_1,"[-38, -39]",-38,-39
6567,2024-01-19 11:58:38,input_1,"[-29, -31]",-29,-31
6568,2024-01-19 11:58:40,input_1,"[-31, -31]",-31,-31
6569,2024-01-19 11:58:42,input_1,"[-32, -32]",-32,-32
6570,2024-01-19 11:58:44,input_1,"[-50, -50]",-50,-50
6571,2024-01-19 11:58:46,input_1,"[-55, -43]",-55,-43
6572,2024-01-19 11:58:49,input_1,"[-55, -44]",-55,-44
6573,2024-01-19 11:58:51,input_1,"[-41, -44]",-41,-44
6574,2024-01-19 11:58:53,input_1,"[-54, -56]",-54,-56
6575,2024-01-19 11:58:55,input_1,"[-44, -45]",-44,-45
6576,2024-01-19 11:58:57,input_1,"[-45, -45]",-45,-45
6577,2024-01-19 11:58:59,input_1,"[-48, -49]",-48,-49
6578,2024-01-19 11:59:01,input_1,"[-41, -39]",-41,-39
6579,2024-01-19 11:59:03,input_1,"[-40, -38]",-40,-38
6580,2024-01-19 11:59:05,input_1,"[-39, -40]",-39,-40
6581,2024-01-19 11:59:07,input_1,"[-38, -40]",-38,-40
6582,2024-01-19 11:59:09,input_1,"[-53, -54]",-53,-54
6583,2024-01-19 11:59:11,input_1,"[-59, -60]",-59,-60
6584,2024-01-19 11:59:13,input_1,"[-57, -61]",-57,-61
6585,2024-01-19 11:59:15,input_1,"[-63, -68]",-63,-68
6586,2024-01-19 11:59:17,input_1,"[-48, -30]",-48,-30
6587,2024-01-19 11:59:19,input_1,"[-48, -33]",-48,-33
6588,2024-01-19 11:59:21,input_1,"[-34, -29]",-34,-29
6589,2024-01-19 11:59:23,input_1,"[-32, -31]",-32,-31
6590,2024-01-19 11:59:26,input_1,"[-42, -42]",-42,-42
6591,2024-01-19 11:59:28,input_1,"[-37, -42]",-37,-42
6592,2024-01-19 11:59:30,input_1,"[-39, -41]",-39,-41
6593,2024-01-19 11:59:32,input_1,"[-46, -45]",-46,-45
6594,2024-01-19 11:59:34,input_1,"[-56, -55]",-56,-55
6595,2024-01-19 11:59:36,input_1,"[-43, -45]",-43,-45
6596,2024-01-19 11:59:38,input_1,"[-44, -45]",-44,-45
6597,2024-01-19 11:59:40,input_1,"[-49, -47]",-49,-47
6598,2024-01-19 11:59:42,input_1,"[-39, -39]",-39,-39
6599,2024-01-19 11:59:44,input_1,"[-29, -35]",-29,-35
6600,2024-01-19 11:59:46,input_1,"[-25, -25]",-25,-25
6601,2024-01-19 11:59:48,input_1,"[-26, -27]",-26,-27
6602,2024-01-19 11:59:50,input_1,"[-28, -33]",-28,-33
6603,2024-01-19 11:59:52,input_1,"[-30, -30]",-30,-30
6604,2024-01-19 11:59:54,input_1,"[-31, -32]",-31,-32
6605,2024-01-19 11:59:56,input_1,"[-28, -29]",-28,-29
6606,2024-01-19 11:59:58,input_1,"[-30, -32]",-30,-32
6607,2024-01-20 12:00:01,input_1,"[-17, -20]",-17,-20
6608,2024-01-20 12:00:03,input_1,"[-24, -20]",-24,-20
6609,2024-01-20 12:00:05,input_1,"[-26, -28]",-26,-28
6610,2024-01-20 12:00:07,input_1,"[-15, -23]",-15,-23
6611,2024-01-20 12:00:09,input_1,"[-26, -25]",-26,-25
6612,2024-01-20 12:00:11,input_1,"[-25, -29]",-25,-29
6613,2024-01-20 12:00:13,input_1,"[-24, -23]",-24,-23
6614,2024-01-20 12:00:15,input_1,"[-21, -22]",-21,-22
6615,2024-01-20 12:00:17,input_1,"[-24, -25]",-24,-25
6616,2024-01-20 12:00:19,input_1,"[-26, -25]",-26,-25
6617,2024-01-20 12:00:21,input_1,"[-21, -24]",-21,-24
6618,2024-01-20 12:00:23,input_1,"[-25, -24]",-25,-24
6619,2024-01-20 12:00:25,input_1,"[-25, -26]",-25,-26
6620,2024-01-20 12:00:27,input_1,"[-23, -23]",-23,-23
6621,2024-01-20 12:00:29,input_1,"[-22, -21]",-22,-21
6622,2024-01-20 12:00:32,input_1,"[-22, -23]",-22,-23
6623,2024-01-20 12:00:34,input_1,"[-52, -49]",-52,-49
6624,2024-01-20 12:00:36,input_1,"[-60, -53]",-60,-53
6625,2024-01-20 12:00:38,input_1,"[-54, -57]",-54,-57
6626,2024-01-20 12:00:40,input_1,"[-61, -66]",-61,-66
6627,2024-01-20 12:00:42,input_1,"[-49, -49]",-49,-49
6628,2024-01-20 12:00:44,input_1,"[-49, -49]",-49,-49
6629,2024-01-20 12:00:46,input_1,"[-73, -73]",-73,-73
6630,2024-01-20 12:00:48,input_1,"[-40, -45]",-40,-45
6631,2024-01-20 12:00:50,input_1,"[-39, -45]",-39,-45
6632,2024-01-20 12:00:52,input_1,"[-39, -38]",-39,-38
6633,2024-01-20 12:00:54,input_1,"[-36, -35]",-36,-35
6634,2024-01-20 12:00:56,input_1,"[-36, -33]",-36,-33
6635,2024-01-20 12:00:58,input_1,"[-42, -39]",-42,-39
6636,2024-01-20 12:01:01,input_1,"[-41, -40]",-41,-40
6637,2024-01-20 12:01:03,input_1,"[-37, -34]",-37,-34
6638,2024-01-20 12:01:05,input_1,"[-28, -28]",-28,-28
6639,2024-01-20 12:01:07,input_1,"[-27, -24]",-27,-24
6640,2024-01-20 12:01:09,input_1,"[-33, -39]",-33,-39
6641,2024-01-20 12:01:11,input_1,"[-38, -41]",-38,-41
6642,2024-01-20 12:01:13,input_1,"[-35, -39]",-35,-39
6643,2024-01-20 12:01:15,input_1,"[-20, -20]",-20,-20
6644,2024-01-20 12:01:17,input_1,"[-17, -24]",-17,-24
6645,2024-01-20 12:01:19,input_1,"[-27, -26]",-27,-26
6646,2024-01-20 12:01:21,input_1,"[-27, -31]",-27,-31
6647,2024-01-20 12:01:23,input_1,"[-23, -23]",-23,-23
6648,2024-01-20 12:01:25,input_1,"[-22, -22]",-22,-22
6649,2024-01-20 12:01:27,input_1,"[-20, -20]",-20,-20
6650,2024-01-20 12:01:30,input_1,"[-22, -22]",-22,-22
6651,2024-01-20 12:01:32,input_1,"[-20, -23]",-20,-23
6652,2024-01-20 12:01:34,input_1,"[-18, -17]",-18,-17
6653,2024-01-20 12:01:36,input_1,"[-20, -16]",-20,-16
6654,2024-01-20 12:01:38,input_1,"[-18, -16]",-18,-16
6655,2024-01-20 12:01:40,input_1,"[-17, -17]",-17,-17
6656,2024-01-20 12:01:42,input_1,"[-19, -18]",-19,-18
6657,2024-01-20 12:01:44,input_1,"[-19, -19]",-19,-19
6658,2024-01-20 12:01:46,input_1,"[-20, -20]",-20,-20
6659,2024-01-20 12:01:48,input_1,"[-18, -17]",-18,-17
6660,2024-01-20 12:01:50,input_1,"[-19, -17]",-19,-17
6661,2024-01-20 12:01:52,input_1,"[-21, -19]",-21,-19
6662,2024-01-20 12:01:54,input_1,"[-22, -21]",-22,-21
6663,2024-01-20 12:01:56,input_1,"[-23, -22]",-23,-22
6664,2024-01-20 12:01:58,input_1,"[-26, -26]",-26,-26
6665,2024-01-20 12:02:00,input_1,"[-32, -31]",-32,-31
6666,2024-01-20 12:02:02,input_1,"[-38, -39]",-38,-39
6667,2024-01-20 12:02:04,input_1,"[-35, -39]",-35,-39
6668,2024-01-20 12:02:06,input_1,"[-34, -39]",-34,-39
6669,2024-01-20 12:02:08,input_1,"[-28, -31]",-28,-31
6670,2024-01-20 12:02:10,input_1,"[-30, -32]",-30,-32
6671,2024-01-20 12:02:13,input_1,"[-33, -36]",-33,-36
6672,2024-01-20 12:02:15,input_1,"[-34, -35]",-34,-35
6673,2024-01-20 12:02:17,input_1,"[-32, -34]",-32,-34
6674,2024-01-20 12:02:19,input_1,"[-30, -32]",-30,-32
6675,2024-01-20 12:02:21,input_1,"[-29, -29]",-29,-29
6676,2024-01-20 12:02:23,input_1,"[-28, -32]",-28,-32
6677,2024-01-20 12:02:25,input_1,"[-27, -30]",-27,-30
6678,2024-01-20 12:02:27,input_1,"[-25, -24]",-25,-24
6679,2024-01-20 12:02:29,input_1,"[-28, -25]",-28,-25
6680,2024-01-20 12:02:31,input_1,"[-26, -26]",-26,-26
6681,2024-01-20 12:02:33,input_1,"[-31, -32]",-31,-32
6682,2024-01-20 12:02:35,input_1,"[-36, -34]",-36,-34
6683,2024-01-20 12:02:37,input_1,"[-21, -23]",-21,-23
6684,2024-01-20 12:02:40,input_1,"[-18, -20]",-18,-20
6685,2024-01-20 12:02:42,input_1,"[-19, -17]",-19,-17
6686,2024-01-20 12:02:44,input_1,"[-16, -17]",-16,-17
6687,2024-01-20 12:02:46,input_1,"[-25, -21]",-25,-21
6688,2024-01-20 12:02:48,input_1,"[-32, -33]",-32,-33
6689,2024-01-20 12:02:50,input_1,"[-30, -33]",-30,-33
6690,2024-01-20 12:02:52,input_1,"[-34, -34]",-34,-34
6691,2024-01-20 12:02:54,input_1,"[-32, -39]",-32,-39
6692,2024-01-20 12:02:56,input_1,"[-31, -38]",-31,-38
6693,2024-01-20 12:02:59,input_1,"[-43, -37]",-43,-37
6694,2024-01-20 12:03:01,input_1,"[-33, -38]",-33,-38
6695,2024-01-20 12:03:03,input_1,"[-35, -38]",-35,-38
6696,2024-01-20 12:03:05,input_1,"[-40, -45]",-40,-45
6697,2024-01-20 12:03:07,input_1,"[-41, -43]",-41,-43
6698,2024-01-20 12:03:09,input_1,"[-43, -49]",-43,-49
6699,2024-01-20 12:03:11,input_1,"[-27, -30]",-27,-30
6700,2024-01-20 12:03:13,input_1,"[-26, -27]",-26,-27
6701,2024-01-20 12:03:15,input_1,"[-28, -29]",-28,-29
6702,2024-01-20 12:03:17,input_1,"[-28, -25]",-28,-25
6703,2024-01-20 12:03:19,input_1,"[-31, -27]",-31,-27
6704,2024-01-20 12:03:21,input_1,"[-29, -28]",-29,-28
6705,2024-01-20 12:03:24,input_1,"[-26, -26]",-26,-26
6706,2024-01-20 12:03:26,input_1,"[-39, -49]",-39,-49
6707,2024-01-20 12:03:28,input_1,"[-39, -44]",-39,-44
6708,2024-01-20 12:03:30,input_1,"[-40, -41]",-40,-41
6709,2024-01-20 12:03:32,input_1,"[-40, -43]",-40,-43
6710,2024-01-20 12:03:34,input_1,"[-38, -40]",-38,-40
6711,2024-01-20 12:03:36,input_1,"[-32, -30]",-32,-30
6712,2024-01-20 12:03:38,input_1,"[-30, -28]",-30,-28
6713,2024-01-20 12:03:40,input_1,"[-33, -32]",-33,-32
6714,2024-01-20 12:03:42,input_1,"[-42, -38]",-42,-38
6715,2024-01-20 12:03:44,input_1,"[-47, -44]",-47,-44
6716,2024-01-20 12:03:46,input_1,"[-46, -50]",-46,-50
6717,2024-01-20 12:03:48,input_1,"[-47, -54]",-47,-54
6718,2024-01-20 12:03:50,input_1,"[-44, -50]",-44,-50
6719,2024-01-20 12:03:52,input_1,"[-41, -43]",-41,-43
6720,2024-01-20 12:03:55,input_1,"[-47, -44]",-47,-44
6721,2024-01-20 12:03:57,input_1,"[-58, -57]",-58,-57
6722,2024-01-20 12:03:59,input_1,"[-50, -50]",-50,-50
6723,2024-01-20 12:04:01,input_1,"[-46, -48]",-46,-48
6724,2024-01-20 12:04:03,input_1,"[-41, -36]",-41,-36
6725,2024-01-20 12:04:05,input_1,"[-36, -31]",-36,-31
6726,2024-01-20 12:04:07,input_1,"[-39, -32]",-39,-32
6727,2024-01-20 12:04:09,input_1,"[-40, -43]",-40,-43
6728,2024-01-20 12:04:11,input_1,"[-41, -44]",-41,-44
6729,2024-01-20 12:04:13,input_1,"[-43, -39]",-43,-39
6730,2024-01-20 12:04:15,input_1,"[-37, -39]",-37,-39
6731,2024-01-20 12:04:17,input_1,"[-36, -38]",-36,-38
6732,2024-01-20 12:04:19,input_1,"[-35, -37]",-35,-37
6733,2024-01-20 12:04:21,input_1,"[-33, -35]",-33,-35
6734,2024-01-20 12:04:23,input_1,"[-34, -33]",-34,-33
6735,2024-01-20 12:04:25,input_1,"[-33, -35]",-33,-35
6736,2024-01-20 12:04:28,input_1,"[-45, -44]",-45,-44
6737,2024-01-20 12:04:30,input_1,"[-76, -74]",-76,-74
6738,2024-01-20 12:04:32,input_1,"[-65, -66]",-65,-66
6739,2024-01-20 12:04:34,input_1,"[-67, -66]",-67,-66
6740,2024-01-20 12:04:36,input_1,"[-51, -46]",-51,-46
6741,2024-01-20 12:04:38,input_1,"[-37, -42]",-37,-42
6742,2024-01-20 12:04:40,input_1,"[-42, -40]",-42,-40
6743,2024-01-20 12:04:42,input_1,"[-38, -39]",-38,-39
6744,2024-01-20 12:04:44,input_1,"[-35, -34]",-35,-34
6745,2024-01-20 12:04:46,input_1,"[-36, -37]",-36,-37
6746,2024-01-20 12:04:48,input_1,"[-48, -47]",-48,-47
6747,2024-01-20 12:04:50,input_1,"[-41, -42]",-41,-42
6748,2024-01-20 12:04:52,input_1,"[-38, -35]",-38,-35
6749,2024-01-20 12:04:54,input_1,"[-36, -31]",-36,-31
6750,2024-01-20 12:04:56,input_1,"[-31, -27]",-31,-27
6751,2024-01-20 12:04:58,input_1,"[-26, -31]",-26,-31
6752,2024-01-20 12:05:00,input_1,"[-29, -33]",-29,-33
6753,2024-01-20 12:05:03,input_1,"[-42, -45]",-42,-45
6754,2024-01-20 12:05:05,input_1,"[-45, -45]",-45,-45
6755,2024-01-20 12:05:07,input_1,"[-40, -41]",-40,-41
6756,2024-01-20 12:05:09,input_1,"[-40, -40]",-40,-40
6757,2024-01-20 12:05:11,input_1,"[-41, -44]",-41,-44
6758,2024-01-20 12:05:13,input_1,"[-49, -48]",-49,-48
6759,2024-01-20 12:05:15,input_1,"[-47, -49]",-47,-49
6760,2024-01-20 12:05:17,input_1,"[-47, -51]",-47,-51
6761,2024-01-20 12:05:19,input_1,"[-51, -47]",-51,-47
6762,2024-01-20 12:05:21,input_1,"[-48, -46]",-48,-46
6763,2024-01-20 12:05:23,input_1,"[-48, -48]",-48,-48
6764,2024-01-20 12:05:25,input_1,"[-51, -52]",-51,-52
6765,2024-01-20 12:05:27,input_1,"[-37, -39]",-37,-39
6766,2024-01-20 12:05:29,input_1,"[-39, -41]",-39,-41
6767,2024-01-20 12:05:31,input_1,"[-44, -40]",-44,-40
6768,2024-01-20 12:05:33,input_1,"[-40, -38]",-40,-38
6769,2024-01-20 12:05:35,input_1,"[-42, -49]",-42,-49
6770,2024-01-20 12:05:38,input_1,"[-51, -54]",-51,-54
6771,2024-01-20 12:05:40,input_1,"[-35, -36]",-35,-36
6772,2024-01-20 12:05:42,input_1,"[-36, -36]",-36,-36
6773,2024-01-20 12:05:44,input_1,"[-54, -57]",-54,-57
6774,2024-01-20 12:05:46,input_1,"[-65, -63]",-65,-63
6775,2024-01-20 12:05:48,input_1,"[-53, -51]",-53,-51
6776,2024-01-20 12:05:50,input_1,"[-21, -30]",-21,-30
6777,2024-01-20 12:05:52,input_1,"[-21, -28]",-21,-28
6778,2024-01-20 12:05:54,input_1,"[-37, -27]",-37,-27
6779,2024-01-20 12:05:56,input_1,"[-27, -30]",-27,-30
6780,2024-01-20 12:05:58,input_1,"[-31, -33]",-31,-33
6781,2024-01-20 12:06:00,input_1,"[-36, -32]",-36,-32
6782,2024-01-20 12:06:02,input_1,"[-35, -33]",-35,-33
6783,2024-01-20 12:06:04,input_1,"[-35, -31]",-35,-31
6784,2024-01-20 12:06:06,input_1,"[-24, -27]",-24,-27
6785,2024-01-20 12:06:08,input_1,"[-26, -30]",-26,-30
6786,2024-01-20 12:06:11,input_1,"[-32, -34]",-32,-34
6787,2024-01-20 12:06:13,input_1,"[-34, -30]",-34,-30
6788,2024-01-20 12:06:15,input_1,"[-32, -32]",-32,-32
6789,2024-01-20 12:06:17,input_1,"[-28, -29]",-28,-29
6790,2024-01-20 12:06:19,input_1,"[-26, -26]",-26,-26
6791,2024-01-20 12:06:21,input_1,"[-26, -20]",-26,-20
6792,2024-01-20 12:06:23,input_1,"[-44, -39]",-44,-39
6793,2024-01-20 12:06:25,input_1,"[-49, -47]",-49,-47
6794,2024-01-20 12:06:27,input_1,"[-48, -52]",-48,-52
6795,2024-01-20 12:06:29,input_1,"[-42, -47]",-42,-47
6796,2024-01-20 12:06:31,input_1,"[-39, -34]",-39,-34
6797,2024-01-20 12:06:33,input_1,"[-35, -33]",-35,-33
6798,2024-01-20 12:06:35,input_1,"[-34, -35]",-34,-35
6799,2024-01-20 12:06:37,input_1,"[-33, -37]",-33,-37
6800,2024-01-20 12:06:39,input_1,"[-39, -40]",-39,-40
6801,2024-01-20 12:06:41,input_1,"[-40, -42]",-40,-42
6802,2024-01-20 12:06:43,input_1,"[-43, -46]",-43,-46
6803,2024-01-20 12:06:45,input_1,"[-29, -29]",-29,-29
6804,2024-01-20 12:06:47,input_1,"[-27, -29]",-27,-29
6805,2024-01-20 12:06:49,input_1,"[-25, -25]",-25,-25
6806,2024-01-20 12:06:51,input_1,"[-26, -25]",-26,-25
6807,2024-01-20 12:06:54,input_1,"[-48, -48]",-48,-48
6808,2024-01-20 12:06:56,input_1,"[-47, -48]",-47,-48
6809,2024-01-20 12:06:58,input_1,"[-38, -39]",-38,-39
6810,2024-01-20 12:07:00,input_1,"[-28, -29]",-28,-29
6811,2024-01-20 12:07:02,input_1,"[-27, -26]",-27,-26
6812,2024-01-20 12:07:04,input_1,"[-32, -31]",-32,-31
6813,2024-01-20 12:07:06,input_1,"[-28, -30]",-28,-30
6814,2024-01-20 12:07:08,input_1,"[-25, -27]",-25,-27
6815,2024-01-20 12:07:10,input_1,"[-25, -25]",-25,-25
6816,2024-01-20 12:07:12,input_1,"[-18, -19]",-18,-19
6817,2024-01-20 12:07:14,input_1,"[-17, -15]",-17,-15
6818,2024-01-20 12:07:16,input_1,"[-18, -19]",-18,-19
6819,2024-01-20 12:07:19,input_1,"[-16, -16]",-16,-16
6820,2024-01-20 12:07:21,input_1,"[-18, -16]",-18,-16
6821,2024-01-20 12:07:23,input_1,"[-19, -21]",-19,-21
6822,2024-01-20 12:07:25,input_1,"[-17, -15]",-17,-15
6823,2024-01-20 12:07:27,input_1,"[-15, -13]",-15,-13
6824,2024-01-20 12:07:29,input_1,"[-17, -19]",-17,-19
6825,2024-01-20 12:07:31,input_1,"[-22, -20]",-22,-20
6826,2024-01-20 12:07:33,input_1,"[-23, -17]",-23,-17
6827,2024-01-20 12:07:35,input_1,"[-25, -23]",-25,-23
6828,2024-01-20 12:07:37,input_1,"[-25, -27]",-25,-27
6829,2024-01-20 12:07:39,input_1,"[-21, -25]",-21,-25
6830,2024-01-20 12:07:41,input_1,"[-18, -19]",-18,-19
6831,2024-01-20 12:07:44,input_1,"[-22, -20]",-22,-20
6832,2024-01-20 12:07:46,input_1,"[-20, -21]",-20,-21
6833,2024-01-20 12:07:48,input_1,"[-23, -25]",-23,-25
6834,2024-01-20 12:07:50,input_1,"[-28, -25]",-28,-25
6835,2024-01-20 12:07:52,input_1,"[-26, -24]",-26,-24
6836,2024-01-20 12:07:54,input_1,"[-23, -20]",-23,-20
6837,2024-01-20 12:07:56,input_1,"[-19, -19]",-19,-19
6838,2024-01-20 12:07:58,input_1,"[-18, -16]",-18,-16
6839,2024-01-20 12:08:00,input_1,"[-25, -19]",-25,-19
6840,2024-01-20 12:08:02,input_1,"[-51, -50]",-51,-50
6841,2024-01-20 12:08:04,input_1,"[-35, -43]",-35,-43
6842,2024-01-20 12:08:07,input_1,"[-39, -38]",-39,-38
6843,2024-01-20 12:08:09,input_1,"[-45, -47]",-45,-47
6844,2024-01-20 12:08:11,input_1,"[-37, -37]",-37,-37
6845,2024-01-20 12:08:13,input_1,"[-31, -29]",-31,-29
6846,2024-01-20 12:08:15,input_1,"[-34, -32]",-34,-32
6847,2024-01-20 12:08:17,input_1,"[-48, -42]",-48,-42
6848,2024-01-20 12:08:19,input_1,"[-61, -61]",-61,-61
6849,2024-01-20 12:08:21,input_1,"[-58, -59]",-58,-59
6850,2024-01-20 12:08:23,input_1,"[-23, -23]",-23,-23
6851,2024-01-20 12:08:25,input_1,"[-24, -24]",-24,-24
6852,2024-01-20 12:08:27,input_1,"[-40, -41]",-40,-41
6853,2024-01-20 12:08:29,input_1,"[-38, -39]",-38,-39
6854,2024-01-20 12:08:31,input_1,"[-40, -40]",-40,-40
6855,2024-01-20 12:08:34,input_1,"[-40, -43]",-40,-43
6856,2024-01-20 12:08:36,input_1,"[-23, -26]",-23,-26
6857,2024-01-20 12:08:38,input_1,"[-23, -25]",-23,-25
6858,2024-01-20 12:08:40,input_1,"[-34, -29]",-34,-29
6859,2024-01-20 12:08:42,input_1,"[-60, -60]",-60,-60
6860,2024-01-20 12:08:44,input_1,"[-40, -42]",-40,-42
6861,2024-01-20 12:08:46,input_1,"[-35, -37]",-35,-37
6862,2024-01-20 12:08:48,input_1,"[-18, -10]",-18,-10
6863,2024-01-20 12:08:50,input_1,"[-17, -10]",-17,-10
6864,2024-01-20 12:08:52,input_1,"[-44, -39]",-44,-39
6865,2024-01-20 12:08:54,input_1,"[-45, -40]",-45,-40
6866,2024-01-20 12:08:56,input_1,"[-49, -54]",-49,-54
6867,2024-01-20 12:08:58,input_1,"[-35, -38]",-35,-38
6868,2024-01-20 12:09:00,input_1,"[-41, -40]",-41,-40
6869,2024-01-20 12:09:02,input_1,"[-39, -44]",-39,-44
6870,2024-01-20 12:09:04,input_1,"[-41, -44]",-41,-44
6871,2024-01-20 12:09:06,input_1,"[-55, -49]",-55,-49
6872,2024-01-20 12:09:08,input_1,"[-59, -62]",-59,-62
6873,2024-01-20 12:09:11,input_1,"[-65, -66]",-65,-66
6874,2024-01-20 12:09:13,input_1,"[-69, -69]",-69,-69
6875,2024-01-20 12:09:15,input_1,"[-47, -44]",-47,-44
6876,2024-01-20 12:09:17,input_1,"[-44, -42]",-44,-42
6877,2024-01-20 12:09:19,input_1,"[-42, -45]",-42,-45
6878,2024-01-20 12:09:21,input_1,"[-40, -39]",-40,-39
6879,2024-01-20 12:09:23,input_1,"[-41, -39]",-41,-39
6880,2024-01-20 12:09:25,input_1,"[-39, -39]",-39,-39
6881,2024-01-20 12:09:27,input_1,"[-38, -38]",-38,-38
6882,2024-01-20 12:09:29,input_1,"[-45, -48]",-45,-48
6883,2024-01-20 12:09:31,input_1,"[-64, -63]",-64,-63
6884,2024-01-20 12:09:33,input_1,"[-48, -47]",-48,-47
6885,2024-01-20 12:09:35,input_1,"[-46, -43]",-46,-43
6886,2024-01-20 12:09:37,input_1,"[-40, -41]",-40,-41
6887,2024-01-20 12:09:40,input_1,"[-40, -42]",-40,-42
6888,2024-01-20 12:09:42,input_1,"[-26, -33]",-26,-33
6889,2024-01-20 12:09:44,input_1,"[-23, -23]",-23,-23
6890,2024-01-20 12:09:46,input_1,"[-22, -26]",-22,-26
6891,2024-01-20 12:09:48,input_1,"[-28, -28]",-28,-28
6892,2024-01-20 12:09:50,input_1,"[-23, -18]",-23,-18
6893,2024-01-20 12:09:52,input_1,"[-18, -19]",-18,-19
6894,2024-01-20 12:09:54,input_1,"[-28, -24]",-28,-24
6895,2024-01-20 12:09:56,input_1,"[-33, -32]",-33,-32
6896,2024-01-20 12:09:58,input_1,"[-41, -40]",-41,-40
6897,2024-01-20 12:10:00,input_1,"[-21, -18]",-21,-18
6898,2024-01-20 12:10:02,input_1,"[-19, -21]",-19,-21
6899,2024-01-20 12:10:04,input_1,"[-21, -22]",-21,-22
6900,2024-01-20 12:10:06,input_1,"[-21, -22]",-21,-22
6901,2024-01-20 12:10:08,input_1,"[-29, -23]",-29,-23
6902,2024-01-20 12:10:10,input_1,"[-29, -30]",-29,-30
6903,2024-01-20 12:10:12,input_1,"[-27, -26]",-27,-26
6904,2024-01-20 12:10:14,input_1,"[-20, -23]",-20,-23
6905,2024-01-20 12:10:16,input_1,"[-19, -23]",-19,-23
6906,2024-01-20 12:10:19,input_1,"[-25, -24]",-25,-24
6907,2024-01-20 12:10:21,input_1,"[-31, -25]",-31,-25
6908,2024-01-20 12:10:23,input_1,"[-28, -29]",-28,-29
6909,2024-01-20 12:10:25,input_1,"[-25, -26]",-25,-26
6910,2024-01-20 12:10:27,input_1,"[-26, -26]",-26,-26
6911,2024-01-20 12:10:29,input_1,"[-37, -33]",-37,-33
6912,2024-01-20 12:10:31,input_1,"[-59, -59]",-59,-59
6913,2024-01-20 12:10:33,input_1,"[-62, -61]",-62,-61
6914,2024-01-20 12:10:35,input_1,"[-62, -66]",-62,-66
6915,2024-01-20 12:10:37,input_1,"[-64, -69]",-64,-69
6916,2024-01-20 12:10:39,input_1,"[-45, -45]",-45,-45
6917,2024-01-20 12:10:41,input_1,"[-43, -43]",-43,-43
6918,2024-01-20 12:10:43,input_1,"[-67, -69]",-67,-69
6919,2024-01-20 12:10:45,input_1,"[-42, -47]",-42,-47
6920,2024-01-20 12:10:47,input_1,"[-43, -45]",-43,-45
6921,2024-01-20 12:10:50,input_1,"[-40, -39]",-40,-39
6922,2024-01-20 12:10:52,input_1,"[-35, -34]",-35,-34
6923,2024-01-20 12:10:54,input_1,"[-37, -34]",-37,-34
6924,2024-01-20 12:10:56,input_1,"[-41, -46]",-41,-46
6925,2024-01-20 12:10:58,input_1,"[-37, -39]",-37,-39
6926,2024-01-20 12:11:00,input_1,"[-31, -31]",-31,-31
6927,2024-01-20 12:11:02,input_1,"[-27, -25]",-27,-25
6928,2024-01-20 12:11:04,input_1,"[-28, -27]",-28,-27
6929,2024-01-20 12:11:06,input_1,"[-43, -38]",-43,-38
6930,2024-01-20 12:11:08,input_1,"[-43, -41]",-43,-41
6931,2024-01-20 12:11:10,input_1,"[-38, -40]",-38,-40
6932,2024-01-20 12:11:12,input_1,"[-29, -26]",-29,-26
6933,2024-01-20 12:11:14,input_1,"[-27, -28]",-27,-28
6934,2024-01-20 12:11:16,input_1,"[-27, -29]",-27,-29
6935,2024-01-20 12:11:19,input_1,"[-25, -25]",-25,-25
6936,2024-01-20 12:11:21,input_1,"[-21, -23]",-21,-23
6937,2024-01-20 12:11:23,input_1,"[-21, -23]",-21,-23
6938,2024-01-20 12:11:25,input_1,"[-22, -23]",-22,-23
6939,2024-01-20 12:11:27,input_1,"[-22, -25]",-22,-25
6940,2024-01-20 12:11:29,input_1,"[-20, -18]",-20,-18
6941,2024-01-20 12:11:31,input_1,"[-15, -13]",-15,-13
6942,2024-01-20 12:11:33,input_1,"[-14, -15]",-14,-15
6943,2024-01-20 12:11:35,input_1,"[-17, -17]",-17,-17
6944,2024-01-20 12:11:37,input_1,"[-17, -20]",-17,-20
6945,2024-01-20 12:11:39,input_1,"[-20, -20]",-20,-20
6946,2024-01-20 12:11:41,input_1,"[-22, -21]",-22,-21
6947,2024-01-20 12:11:43,input_1,"[-19, -17]",-19,-17
6948,2024-01-20 12:11:45,input_1,"[-15, -15]",-15,-15
6949,2024-01-20 12:11:47,input_1,"[-15, -17]",-15,-17
6950,2024-01-20 12:11:49,input_1,"[-18, -21]",-18,-21
6951,2024-01-20 12:11:51,input_1,"[-20, -20]",-20,-20
6952,2024-01-20 12:11:53,input_1,"[-23, -21]",-23,-21
6953,2024-01-20 12:11:56,input_1,"[-27, -31]",-27,-31
6954,2024-01-20 12:11:58,input_1,"[-35, -35]",-35,-35
6955,2024-01-20 12:12:00,input_1,"[-38, -40]",-38,-40
6956,2024-01-20 12:12:02,input_1,"[-34, -36]",-34,-36
6957,2024-01-20 12:12:04,input_1,"[-33, -35]",-33,-35
